district,mandal,village,lat,long,date,value
KARIMNAGAR,Huzurabad,Huzurabad,79.407573,18.189488,01/08/22,0.92
KARIMNAGAR,Jammikunta,Vavilala,79.5529,18.3963,01/08/22,1.9
KARIMNAGAR,Karimnagar (Rural-I),Nagnur,79.144638,18.500305,01/08/22,1.2
KARIMNAGAR,Karimnagar,Karimnagar,79.128333,18.436111,01/08/22,1.12
KARIMNAGAR,Shankarapatnam,Thadikal,79.2894,18.3089,01/08/22,3.42
KARIMNAGAR,Manakondur,Laxmipur,79.285194,18.446611,01/08/22,1.17
KARIMNAGAR,Ramadugu,Gundi,79.08725,18.618833,01/08/22,1.35
KARIMNAGAR,V_Saidapur,Saidapur,79.305174,18.2148,01/08/22,1.32
KARIMNAGAR,Thimmapur,Alugunur,79.151234,18.400873,01/08/22,2.02
KARIMNAGAR,Thimmapur,Nedunur,79.1383,18.3117,01/08/22,4.48
KARIMNAGAR,Veenavanka,Veenavanka,79.420555,18.346111,01/08/22,2
KHAMMAM,Bonakal,Mustikunta,80.223141,17.040809,01/08/22,0.8
KHAMMAM,Bonakal,Pedabeeravalli,80.3,17.05,01/08/22,0.85
KHAMMAM,Chinthakani,Pandillapalli,80.18,17.15,01/08/22,1.34
KHAMMAM,Enkuru,Enkoor,80.44,17.33,01/08/22,1.38
KHAMMAM,Enkuru,Timmaraopeta,80.37,17.37,01/08/22,1.5
KHAMMAM,Kalluru,Kallur,80.5467,17.21,01/08/22,1.99
KHAMMAM,Kamepalle,Kothalingala,80.237801,17.429453,01/08/22,1.49
KHAMMAM,Kamepalle,Ootkuru,80.3,17.46,01/08/22,2.51
KHAMMAM,Khammam_Rural,Theerthala,80.143482,17.370784,01/08/22,0.5
KHAMMAM,Khammam_Rural,M.V.Palem,80.0969,17.2967,01/08/22,2.51
KHAMMAM,Khammam_Urban,Khammam I,80.1333,17.2333,01/08/22,0.51
KHAMMAM,Khammam_Urban,Khammam-II,80.1436,17.2525,01/08/22,0.81
KHAMMAM,Konijerla,Gubbagurthi,80.36,17.28,01/08/22,1.31
KHAMMAM,Konijerla,Konijerla,80.2908,17.2211,01/08/22,0.99
KHAMMAM,Kusumanchi,Jakkapally,79.97,17.14,01/08/22,1.56
KHAMMAM,Kusumanchi,Kusumanchi,79.9583,17.2208,01/08/22,5.64
KHAMMAM,Madhira,Madhira,80.36748,16.92114,01/08/22,4.76
KHAMMAM,Madhira,Nidhanapuram,80.42,16.92,01/08/22,1.71
KHAMMAM,Mudigonda,Banapuram,80.12,17.06,01/08/22,0.27
KHAMMAM,Mudigonda,Mudigonda,80.0986,17.1875,01/08/22,0.9
KHAMMAM,Nelakondapalle,Bodulabanda,80.02,17.09,01/08/22,0.96
KHAMMAM,Nelakondapalle,Buddaram,80.06,17.02,01/08/22,2.37
KHAMMAM,Penuballi,Lankapalli,80.74,17.2,01/08/22,9.2
KHAMMAM,Penuballi,Lingagudem,80.656018,17.26324,01/08/22,
KHAMMAM,Penuballi,Penuballi,80.67,17.21,01/08/22,0.93
KHAMMAM,Penuballi,Tallapenta,80.616401,17.233938,01/08/22,3.5
KHAMMAM,Raghunadhapalem,Erlapudi,80.27,17.32,01/08/22,1.8
KHAMMAM,Sathupalle,Cherukupalli,80.78,17.26,01/08/22,2.35
KHAMMAM,Sathupalle,Prakashnagar,80.8942,17.1942,01/08/22,32.55
KHAMMAM,Singareni,Madharam,80.23,17.54,01/08/22,1.95
KHAMMAM,Thallada,Anjanapuram,80.4625,17.2147,01/08/22,1.12
KHAMMAM,Thallada,Laxmipuram,80.484741,17.172303,01/08/22,1.89
